Datetime,Date,Hour,Station,AQHI,RiskCategory,Hour_of_Day,Day_of_Week
2025-01-13 23:00:00,2025-01-13,24,Tung Chung,5.0,Moderate,23,0
2025-01-14 00:00:00,2025-01-14,1,Tung Chung,5.0,Moderate,0,1
2025-01-14 01:00:00,2025-01-14,2,Tung Chung,5.0,Moderate,1,1
2025-01-14 02:00:00,2025-01-14,3,Tung Chung,5.0,Moderate,2,1
2025-01-14 03:00:00,2025-01-14,4,Tung Chung,4.0,Moderate,3,1
2025-01-14 04:00:00,2025-01-14,5,Tung Chung,4.0,Moderate,4,1
2025-01-14 05:00:00,2025-01-14,6,Tung Chung,4.0,Moderate,5,1
2025-01-14 06:00:00,2025-01-14,7,Tung Chung,4.0,Moderate,6,1
2025-01-14 07:00:00,2025-01-14,8,Tung Chung,4.0,Moderate,7,1
2025-01-14 08:00:00,2025-01-14,9,Tung Chung,4.0,Moderate,8,1
2025-01-14 09:00:00,2025-01-14,10,Tung Chung,4.0,Moderate,9,1
2025-01-14 10:00:00,2025-01-14,11,Tung Chung,4.0,Moderate,10,1
2025-01-14 11:00:00,2025-01-14,12,Tung Chung,4.0,Moderate,11,1
2025-01-14 12:00:00,2025-01-14,13,Tung Chung,4.0,Moderate,12,1
2025-01-14 13:00:00,2025-01-14,14,Tung Chung,4.0,Moderate,13,1
2025-01-14 14:00:00,2025-01-14,15,Tung Chung,4.0,Moderate,14,1
2025-01-14 15:00:00,2025-01-14,16,Tung Chung,4.0,Moderate,15,1
2025-01-14 16:00:00,2025-01-14,17,Tung Chung,5.0,Moderate,16,1
2025-01-14 17:00:00,2025-01-14,18,Tung Chung,5.0,Moderate,17,1
2025-01-14 18:00:00,2025-01-14,19,Tung Chung,5.0,Moderate,18,1
2025-01-14 19:00:00,2025-01-14,20,Tung Chung,5.0,Moderate,19,1
2025-01-14 20:00:00,2025-01-14,21,Tung Chung,5.0,Moderate,20,1
2025-01-14 21:00:00,2025-01-14,22,Tung Chung,5.0,Moderate,21,1
2025-01-14 22:00:00,2025-01-14,23,Tung Chung,4.0,Moderate,22,1
2025-01-14 23:00:00,2025-01-14,24,Tung Chung,3.0,Low,23,1
2025-01-14 23:00:00,2025-01-14,24,Tung Chung,5.0,Moderate,23,1
2025-01-15 00:00:00,2025-01-15,1,Tung Chung,3.0,Low,0,2
2025-01-15 01:00:00,2025-01-15,2,Tung Chung,4.0,Moderate,1,2
2025-01-15 02:00:00,2025-01-15,3,Tung Chung,3.0,Low,2,2
2025-01-15 03:00:00,2025-01-15,4,Tung Chung,4.0,Moderate,3,2
2025-01-15 04:00:00,2025-01-15,5,Tung Chung,4.0,Moderate,4,2
2025-01-15 05:00:00,2025-01-15,6,Tung Chung,5.0,Moderate,5,2
2025-01-15 06:00:00,2025-01-15,7,Tung Chung,5.0,Moderate,6,2
2025-01-15 07:00:00,2025-01-15,8,Tung Chung,5.0,Moderate,7,2
2025-01-15 08:00:00,2025-01-15,9,Tung Chung,4.0,Moderate,8,2
2025-01-15 09:00:00,2025-01-15,10,Tung Chung,4.0,Moderate,9,2
2025-01-15 10:00:00,2025-01-15,11,Tung Chung,4.0,Moderate,10,2
2025-01-15 11:00:00,2025-01-15,12,Tung Chung,4.0,Moderate,11,2
2025-01-15 12:00:00,2025-01-15,13,Tung Chung,5.0,Moderate,12,2
2025-01-15 13:00:00,2025-01-15,14,Tung Chung,5.0,Moderate,13,2
2025-01-15 14:00:00,2025-01-15,15,Tung Chung,6.0,Moderate,14,2
2025-01-15 15:00:00,2025-01-15,16,Tung Chung,6.0,Moderate,15,2
2025-01-15 16:00:00,2025-01-15,17,Tung Chung,6.0,Moderate,16,2
2025-01-15 17:00:00,2025-01-15,18,Tung Chung,6.0,Moderate,17,2
2025-01-15 18:00:00,2025-01-15,19,Tung Chung,6.0,Moderate,18,2
2025-01-15 19:00:00,2025-01-15,20,Tung Chung,5.0,Moderate,19,2
2025-01-15 20:00:00,2025-01-15,21,Tung Chung,5.0,Moderate,20,2
2025-01-15 21:00:00,2025-01-15,22,Tung Chung,5.0,Moderate,21,2
2025-01-15 22:00:00,2025-01-15,23,Tung Chung,5.0,Moderate,22,2
2025-01-15 23:00:00,2025-01-15,24,Tung Chung,5.0,Moderate,23,2
2025-01-15 23:00:00,2025-01-15,24,Tung Chung,6.0,Moderate,23,2
2025-01-16 00:00:00,2025-01-16,1,Tung Chung,5.0,Moderate,0,3
2025-01-16 01:00:00,2025-01-16,2,Tung Chung,5.0,Moderate,1,3
2025-01-16 02:00:00,2025-01-16,3,Tung Chung,5.0,Moderate,2,3
2025-01-16 03:00:00,2025-01-16,4,Tung Chung,5.0,Moderate,3,3
2025-01-16 04:00:00,2025-01-16,5,Tung Chung,5.0,Moderate,4,3
2025-01-16 05:00:00,2025-01-16,6,Tung Chung,4.0,Moderate,5,3
2025-01-16 06:00:00,2025-01-16,7,Tung Chung,4.0,Moderate,6,3
2025-01-16 07:00:00,2025-01-16,8,Tung Chung,4.0,Moderate,7,3
2025-01-16 08:00:00,2025-01-16,9,Tung Chung,4.0,Moderate,8,3
2025-01-16 09:00:00,2025-01-16,10,Tung Chung,4.0,Moderate,9,3
2025-01-16 10:00:00,2025-01-16,11,Tung Chung,5.0,Moderate,10,3
2025-01-16 11:00:00,2025-01-16,12,Tung Chung,5.0,Moderate,11,3
2025-01-16 12:00:00,2025-01-16,13,Tung Chung,5.0,Moderate,12,3
2025-01-16 13:00:00,2025-01-16,14,Tung Chung,6.0,Moderate,13,3
2025-01-16 14:00:00,2025-01-16,15,Tung Chung,7.0,High,14,3
2025-01-16 15:00:00,2025-01-16,16,Tung Chung,7.0,High,15,3
2025-01-16 16:00:00,2025-01-16,17,Tung Chung,8.0,High,16,3
2025-01-16 17:00:00,2025-01-16,18,Tung Chung,7.0,High,17,3
2025-01-16 18:00:00,2025-01-16,19,Tung Chung,6.0,Moderate,18,3
2025-01-16 19:00:00,2025-01-16,20,Tung Chung,5.0,Moderate,19,3
2025-01-16 20:00:00,2025-01-16,21,Tung Chung,5.0,Moderate,20,3
2025-01-16 21:00:00,2025-01-16,22,Tung Chung,5.0,Moderate,21,3
2025-01-16 22:00:00,2025-01-16,23,Tung Chung,5.0,Moderate,22,3
2025-01-16 23:00:00,2025-01-16,24,Tung Chung,5.0,Moderate,23,3
2025-01-16 23:00:00,2025-01-16,24,Tung Chung,8.0,High,23,3
2025-01-17 00:00:00,2025-01-17,1,Tung Chung,4.0,Moderate,0,4
2025-01-17 01:00:00,2025-01-17,2,Tung Chung,4.0,Moderate,1,4
2025-01-17 02:00:00,2025-01-17,3,Tung Chung,4.0,Moderate,2,4
2025-01-17 03:00:00,2025-01-17,4,Tung Chung,4.0,Moderate,3,4
2025-01-17 04:00:00,2025-01-17,5,Tung Chung,4.0,Moderate,4,4
2025-01-17 05:00:00,2025-01-17,6,Tung Chung,4.0,Moderate,5,4
2025-01-17 06:00:00,2025-01-17,7,Tung Chung,4.0,Moderate,6,4
2025-01-17 07:00:00,2025-01-17,8,Tung Chung,4.0,Moderate,7,4
2025-01-17 08:00:00,2025-01-17,9,Tung Chung,3.0,Low,8,4
2025-01-17 09:00:00,2025-01-17,10,Tung Chung,3.0,Low,9,4
2025-01-17 10:00:00,2025-01-17,11,Tung Chung,4.0,Moderate,10,4
2025-01-17 11:00:00,2025-01-17,12,Tung Chung,4.0,Moderate,11,4
2025-01-17 12:00:00,2025-01-17,13,Tung Chung,4.0,Moderate,12,4
2025-01-17 13:00:00,2025-01-17,14,Tung Chung,5.0,Moderate,13,4
2025-01-17 14:00:00,2025-01-17,15,Tung Chung,5.0,Moderate,14,4
2025-01-17 15:00:00,2025-01-17,16,Tung Chung,5.0,Moderate,15,4
2025-01-17 16:00:00,2025-01-17,17,Tung Chung,5.0,Moderate,16,4
2025-01-17 17:00:00,2025-01-17,18,Tung Chung,5.0,Moderate,17,4
2025-01-17 18:00:00,2025-01-17,19,Tung Chung,5.0,Moderate,18,4
2025-01-17 19:00:00,2025-01-17,20,Tung Chung,5.0,Moderate,19,4
2025-01-17 20:00:00,2025-01-17,21,Tung Chung,6.0,Moderate,20,4
2025-01-17 21:00:00,2025-01-17,22,Tung Chung,6.0,Moderate,21,4
2025-01-17 22:00:00,2025-01-17,23,Tung Chung,6.0,Moderate,22,4
2025-01-17 23:00:00,2025-01-17,24,Tung Chung,5.0,Moderate,23,4
2025-01-17 23:00:00,2025-01-17,24,Tung Chung,6.0,Moderate,23,4
2025-01-18 00:00:00,2025-01-18,1,Tung Chung,5.0,Moderate,0,5
2025-01-18 01:00:00,2025-01-18,2,Tung Chung,5.0,Moderate,1,5
2025-01-18 02:00:00,2025-01-18,3,Tung Chung,4.0,Moderate,2,5
2025-01-18 03:00:00,2025-01-18,4,Tung Chung,4.0,Moderate,3,5
2025-01-18 04:00:00,2025-01-18,5,Tung Chung,4.0,Moderate,4,5
2025-01-18 05:00:00,2025-01-18,6,Tung Chung,4.0,Moderate,5,5
2025-01-18 06:00:00,2025-01-18,7,Tung Chung,4.0,Moderate,6,5
2025-01-18 07:00:00,2025-01-18,8,Tung Chung,4.0,Moderate,7,5
2025-01-18 08:00:00,2025-01-18,9,Tung Chung,4.0,Moderate,8,5
2025-01-18 09:00:00,2025-01-18,10,Tung Chung,4.0,Moderate,9,5
2025-01-18 10:00:00,2025-01-18,11,Tung Chung,4.0,Moderate,10,5
2025-01-18 11:00:00,2025-01-18,12,Tung Chung,5.0,Moderate,11,5
2025-01-18 12:00:00,2025-01-18,13,Tung Chung,6.0,Moderate,12,5
2025-01-18 13:00:00,2025-01-18,14,Tung Chung,6.0,Moderate,13,5
2025-01-18 14:00:00,2025-01-18,15,Tung Chung,6.0,Moderate,14,5
2025-01-18 15:00:00,2025-01-18,16,Tung Chung,7.0,High,15,5
2025-01-18 16:00:00,2025-01-18,17,Tung Chung,7.0,High,16,5
2025-01-18 17:00:00,2025-01-18,18,Tung Chung,7.0,High,17,5
2025-01-18 18:00:00,2025-01-18,19,Tung Chung,6.0,Moderate,18,5
2025-01-18 19:00:00,2025-01-18,20,Tung Chung,5.0,Moderate,19,5
2025-01-18 20:00:00,2025-01-18,21,Tung Chung,5.0,Moderate,20,5
2025-01-18 21:00:00,2025-01-18,22,Tung Chung,5.0,Moderate,21,5
2025-01-18 22:00:00,2025-01-18,23,Tung Chung,5.0,Moderate,22,5
2025-01-18 23:00:00,2025-01-18,24,Tung Chung,5.0,Moderate,23,5
2025-01-18 23:00:00,2025-01-18,24,Tung Chung,7.0,High,23,5
2025-01-19 00:00:00,2025-01-19,1,Tung Chung,4.0,Moderate,0,6
2025-01-19 01:00:00,2025-01-19,2,Tung Chung,4.0,Moderate,1,6
2025-01-19 02:00:00,2025-01-19,3,Tung Chung,4.0,Moderate,2,6
2025-01-19 03:00:00,2025-01-19,4,Tung Chung,4.0,Moderate,3,6
2025-01-19 04:00:00,2025-01-19,5,Tung Chung,4.0,Moderate,4,6
2025-01-19 05:00:00,2025-01-19,6,Tung Chung,4.0,Moderate,5,6
2025-01-19 06:00:00,2025-01-19,7,Tung Chung,4.0,Moderate,6,6
2025-01-19 07:00:00,2025-01-19,8,Tung Chung,4.0,Moderate,7,6
2025-01-19 08:00:00,2025-01-19,9,Tung Chung,4.0,Moderate,8,6
2025-01-19 09:00:00,2025-01-19,10,Tung Chung,4.0,Moderate,9,6
2025-01-19 10:00:00,2025-01-19,11,Tung Chung,4.0,Moderate,10,6
2025-01-19 11:00:00,2025-01-19,12,Tung Chung,5.0,Moderate,11,6
2025-01-19 12:00:00,2025-01-19,13,Tung Chung,5.0,Moderate,12,6
2025-01-19 13:00:00,2025-01-19,14,Tung Chung,6.0,Moderate,13,6
2025-01-19 14:00:00,2025-01-19,15,Tung Chung,7.0,High,14,6
2025-01-19 15:00:00,2025-01-19,16,Tung Chung,7.0,High,15,6
2025-01-19 16:00:00,2025-01-19,17,Tung Chung,8.0,High,16,6
2025-01-19 17:00:00,2025-01-19,18,Tung Chung,8.0,High,17,6
2025-01-19 18:00:00,2025-01-19,19,Tung Chung,7.0,High,18,6
2025-01-19 19:00:00,2025-01-19,20,Tung Chung,6.0,Moderate,19,6
2025-01-19 20:00:00,2025-01-19,21,Tung Chung,6.0,Moderate,20,6
2025-01-19 21:00:00,2025-01-19,22,Tung Chung,6.0,Moderate,21,6
2025-01-19 22:00:00,2025-01-19,23,Tung Chung,6.0,Moderate,22,6
2025-01-19 23:00:00,2025-01-19,24,Tung Chung,5.0,Moderate,23,6
2025-01-19 23:00:00,2025-01-19,24,Tung Chung,8.0,High,23,6
2025-01-20 00:00:00,2025-01-20,1,Tung Chung,5.0,Moderate,0,0
2025-01-20 01:00:00,2025-01-20,2,Tung Chung,5.0,Moderate,1,0
2025-01-20 02:00:00,2025-01-20,3,Tung Chung,5.0,Moderate,2,0
2025-01-20 03:00:00,2025-01-20,4,Tung Chung,4.0,Moderate,3,0
2025-01-20 04:00:00,2025-01-20,5,Tung Chung,4.0,Moderate,4,0
2025-01-20 05:00:00,2025-01-20,6,Tung Chung,4.0,Moderate,5,0
2025-01-20 06:00:00,2025-01-20,7,Tung Chung,4.0,Moderate,6,0
2025-01-20 07:00:00,2025-01-20,8,Tung Chung,4.0,Moderate,7,0
2025-01-20 08:00:00,2025-01-20,9,Tung Chung,4.0,Moderate,8,0
2025-01-20 09:00:00,2025-01-20,10,Tung Chung,4.0,Moderate,9,0
2025-01-20 10:00:00,2025-01-20,11,Tung Chung,4.0,Moderate,10,0
2025-01-20 11:00:00,2025-01-20,12,Tung Chung,5.0,Moderate,11,0
2025-01-20 12:00:00,2025-01-20,13,Tung Chung,5.0,Moderate,12,0
2025-01-20 13:00:00,2025-01-20,14,Tung Chung,6.0,Moderate,13,0
2025-01-20 14:00:00,2025-01-20,15,Tung Chung,6.0,Moderate,14,0
2025-01-20 15:00:00,2025-01-20,16,Tung Chung,6.0,Moderate,15,0
2025-01-20 16:00:00,2025-01-20,17,Tung Chung,6.0,Moderate,16,0
2025-01-20 17:00:00,2025-01-20,18,Tung Chung,6.0,Moderate,17,0
2025-01-20 18:00:00,2025-01-20,19,Tung Chung,6.0,Moderate,18,0
2025-01-20 19:00:00,2025-01-20,20,Tung Chung,5.0,Moderate,19,0
2025-01-20 20:00:00,2025-01-20,21,Tung Chung,4.0,Moderate,20,0
2025-01-20 21:00:00,2025-01-20,22,Tung Chung,4.0,Moderate,21,0
2025-01-20 22:00:00,2025-01-20,23,Tung Chung,4.0,Moderate,22,0
2025-01-20 23:00:00,2025-01-20,24,Tung Chung,5.0,Moderate,23,0
2025-01-20 23:00:00,2025-01-20,24,Tung Chung,6.0,Moderate,23,0
2025-01-21 00:00:00,2025-01-21,1,Tung Chung,5.0,Moderate,0,1
2025-01-21 01:00:00,2025-01-21,2,Tung Chung,5.0,Moderate,1,1
2025-01-21 02:00:00,2025-01-21,3,Tung Chung,5.0,Moderate,2,1
2025-01-21 03:00:00,2025-01-21,4,Tung Chung,5.0,Moderate,3,1
2025-01-21 04:00:00,2025-01-21,5,Tung Chung,5.0,Moderate,4,1
2025-01-21 05:00:00,2025-01-21,6,Tung Chung,5.0,Moderate,5,1
2025-01-21 06:00:00,2025-01-21,7,Tung Chung,5.0,Moderate,6,1
2025-01-21 07:00:00,2025-01-21,8,Tung Chung,5.0,Moderate,7,1
2025-01-21 08:00:00,2025-01-21,9,Tung Chung,5.0,Moderate,8,1
2025-01-21 09:00:00,2025-01-21,10,Tung Chung,5.0,Moderate,9,1
2025-01-21 10:00:00,2025-01-21,11,Tung Chung,5.0,Moderate,10,1
2025-01-21 11:00:00,2025-01-21,12,Tung Chung,5.0,Moderate,11,1
2025-01-21 12:00:00,2025-01-21,13,Tung Chung,5.0,Moderate,12,1
2025-01-21 13:00:00,2025-01-21,14,Tung Chung,5.0,Moderate,13,1
2025-01-21 14:00:00,2025-01-21,15,Tung Chung,6.0,Moderate,14,1
2025-01-21 15:00:00,2025-01-21,16,Tung Chung,6.0,Moderate,15,1
2025-01-21 16:00:00,2025-01-21,17,Tung Chung,5.0,Moderate,16,1
2025-01-21 17:00:00,2025-01-21,18,Tung Chung,5.0,Moderate,17,1
2025-01-21 18:00:00,2025-01-21,19,Tung Chung,5.0,Moderate,18,1
2025-01-21 19:00:00,2025-01-21,20,Tung Chung,5.0,Moderate,19,1
2025-01-21 20:00:00,2025-01-21,21,Tung Chung,6.0,Moderate,20,1
2025-01-21 21:00:00,2025-01-21,22,Tung Chung,6.0,Moderate,21,1
2025-01-21 22:00:00,2025-01-21,23,Tung Chung,6.0,Moderate,22,1
2025-01-21 23:00:00,2025-01-21,24,Tung Chung,6.0,Moderate,23,1
2025-01-21 23:00:00,2025-01-21,24,Tung Chung,6.0,Moderate,23,1
2025-01-22 00:00:00,2025-01-22,1,Tung Chung,6.0,Moderate,0,2
2025-01-22 01:00:00,2025-01-22,2,Tung Chung,6.0,Moderate,1,2
2025-01-22 02:00:00,2025-01-22,3,Tung Chung,6.0,Moderate,2,2
2025-01-22 03:00:00,2025-01-22,4,Tung Chung,6.0,Moderate,3,2
2025-01-22 04:00:00,2025-01-22,5,Tung Chung,5.0,Moderate,4,2
2025-01-22 05:00:00,2025-01-22,6,Tung Chung,5.0,Moderate,5,2
2025-01-22 06:00:00,2025-01-22,7,Tung Chung,5.0,Moderate,6,2
2025-01-22 07:00:00,2025-01-22,8,Tung Chung,5.0,Moderate,7,2
2025-01-22 08:00:00,2025-01-22,9,Tung Chung,5.0,Moderate,8,2
2025-01-22 09:00:00,2025-01-22,10,Tung Chung,5.0,Moderate,9,2
2025-01-22 10:00:00,2025-01-22,11,Tung Chung,5.0,Moderate,10,2
2025-01-22 11:00:00,2025-01-22,12,Tung Chung,5.0,Moderate,11,2
2025-01-22 12:00:00,2025-01-22,13,Tung Chung,5.0,Moderate,12,2
2025-01-22 13:00:00,2025-01-22,14,Tung Chung,5.0,Moderate,13,2
2025-01-22 14:00:00,2025-01-22,15,Tung Chung,6.0,Moderate,14,2
2025-01-22 15:00:00,2025-01-22,16,Tung Chung,6.0,Moderate,15,2
2025-01-22 16:00:00,2025-01-22,17,Tung Chung,6.0,Moderate,16,2
2025-01-22 17:00:00,2025-01-22,18,Tung Chung,6.0,Moderate,17,2
2025-01-22 18:00:00,2025-01-22,19,Tung Chung,5.0,Moderate,18,2
2025-01-22 19:00:00,2025-01-22,20,Tung Chung,5.0,Moderate,19,2
2025-01-22 20:00:00,2025-01-22,21,Tung Chung,4.0,Moderate,20,2
2025-01-22 21:00:00,2025-01-22,22,Tung Chung,4.0,Moderate,21,2
2025-01-22 22:00:00,2025-01-22,23,Tung Chung,4.0,Moderate,22,2
2025-01-22 23:00:00,2025-01-22,24,Tung Chung,4.0,Moderate,23,2
2025-01-22 23:00:00,2025-01-22,24,Tung Chung,6.0,Moderate,23,2
2025-01-23 00:00:00,2025-01-23,1,Tung Chung,4.0,Moderate,0,3
2025-01-23 01:00:00,2025-01-23,2,Tung Chung,3.0,Low,1,3
2025-01-23 02:00:00,2025-01-23,3,Tung Chung,3.0,Low,2,3
2025-01-23 03:00:00,2025-01-23,4,Tung Chung,3.0,Low,3,3
2025-01-23 04:00:00,2025-01-23,5,Tung Chung,3.0,Low,4,3
2025-01-23 05:00:00,2025-01-23,6,Tung Chung,3.0,Low,5,3
2025-01-23 06:00:00,2025-01-23,7,Tung Chung,3.0,Low,6,3
2025-01-23 07:00:00,2025-01-23,8,Tung Chung,3.0,Low,7,3
2025-01-23 08:00:00,2025-01-23,9,Tung Chung,3.0,Low,8,3
2025-01-23 09:00:00,2025-01-23,10,Tung Chung,3.0,Low,9,3
2025-01-23 10:00:00,2025-01-23,11,Tung Chung,3.0,Low,10,3
2025-01-23 11:00:00,2025-01-23,12,Tung Chung,3.0,Low,11,3
2025-01-23 12:00:00,2025-01-23,13,Tung Chung,4.0,Moderate,12,3
2025-01-23 13:00:00,2025-01-23,14,Tung Chung,4.0,Moderate,13,3
2025-01-23 14:00:00,2025-01-23,15,Tung Chung,4.0,Moderate,14,3
2025-01-23 15:00:00,2025-01-23,16,Tung Chung,4.0,Moderate,15,3
2025-01-23 16:00:00,2025-01-23,17,Tung Chung,4.0,Moderate,16,3
2025-01-23 17:00:00,2025-01-23,18,Tung Chung,4.0,Moderate,17,3
2025-01-23 18:00:00,2025-01-23,19,Tung Chung,4.0,Moderate,18,3
2025-01-23 19:00:00,2025-01-23,20,Tung Chung,4.0,Moderate,19,3
2025-01-23 20:00:00,2025-01-23,21,Tung Chung,4.0,Moderate,20,3
2025-01-23 21:00:00,2025-01-23,22,Tung Chung,4.0,Moderate,21,3
2025-01-23 22:00:00,2025-01-23,23,Tung Chung,4.0,Moderate,22,3
2025-01-23 23:00:00,2025-01-23,24,Tung Chung,4.0,Moderate,23,3
2025-01-23 23:00:00,2025-01-23,24,Tung Chung,4.0,Moderate,23,3
2025-01-24 00:00:00,2025-01-24,1,Tung Chung,4.0,Moderate,0,4
2025-01-24 01:00:00,2025-01-24,2,Tung Chung,4.0,Moderate,1,4
2025-01-24 02:00:00,2025-01-24,3,Tung Chung,4.0,Moderate,2,4
2025-01-24 03:00:00,2025-01-24,4,Tung Chung,4.0,Moderate,3,4
2025-01-24 04:00:00,2025-01-24,5,Tung Chung,4.0,Moderate,4,4
2025-01-24 05:00:00,2025-01-24,6,Tung Chung,4.0,Moderate,5,4
2025-01-24 06:00:00,2025-01-24,7,Tung Chung,4.0,Moderate,6,4
2025-01-24 07:00:00,2025-01-24,8,Tung Chung,4.0,Moderate,7,4
2025-01-24 08:00:00,2025-01-24,9,Tung Chung,4.0,Moderate,8,4
2025-01-24 09:00:00,2025-01-24,10,Tung Chung,4.0,Moderate,9,4
2025-01-24 10:00:00,2025-01-24,11,Tung Chung,4.0,Moderate,10,4
2025-01-24 11:00:00,2025-01-24,12,Tung Chung,4.0,Moderate,11,4
2025-01-24 12:00:00,2025-01-24,13,Tung Chung,4.0,Moderate,12,4
2025-01-24 13:00:00,2025-01-24,14,Tung Chung,4.0,Moderate,13,4
2025-01-24 14:00:00,2025-01-24,15,Tung Chung,4.0,Moderate,14,4
2025-01-24 15:00:00,2025-01-24,16,Tung Chung,4.0,Moderate,15,4
2025-01-24 16:00:00,2025-01-24,17,Tung Chung,4.0,Moderate,16,4
2025-01-24 17:00:00,2025-01-24,18,Tung Chung,5.0,Moderate,17,4
2025-01-24 18:00:00,2025-01-24,19,Tung Chung,4.0,Moderate,18,4
2025-01-24 19:00:00,2025-01-24,20,Tung Chung,4.0,Moderate,19,4
2025-01-24 20:00:00,2025-01-24,21,Tung Chung,4.0,Moderate,20,4
2025-01-24 21:00:00,2025-01-24,22,Tung Chung,4.0,Moderate,21,4
2025-01-24 22:00:00,2025-01-24,23,Tung Chung,4.0,Moderate,22,4
2025-01-24 23:00:00,2025-01-24,24,Tung Chung,4.0,Moderate,23,4
2025-01-24 23:00:00,2025-01-24,24,Tung Chung,5.0,Moderate,23,4
2025-01-25 00:00:00,2025-01-25,1,Tung Chung,4.0,Moderate,0,5
2025-01-25 01:00:00,2025-01-25,2,Tung Chung,4.0,Moderate,1,5
2025-01-25 02:00:00,2025-01-25,3,Tung Chung,4.0,Moderate,2,5
2025-01-25 03:00:00,2025-01-25,4,Tung Chung,4.0,Moderate,3,5
2025-01-25 04:00:00,2025-01-25,5,Tung Chung,4.0,Moderate,4,5
2025-01-25 05:00:00,2025-01-25,6,Tung Chung,4.0,Moderate,5,5
2025-01-25 06:00:00,2025-01-25,7,Tung Chung,4.0,Moderate,6,5
2025-01-25 07:00:00,2025-01-25,8,Tung Chung,4.0,Moderate,7,5
2025-01-25 08:00:00,2025-01-25,9,Tung Chung,4.0,Moderate,8,5
2025-01-25 09:00:00,2025-01-25,10,Tung Chung,4.0,Moderate,9,5
2025-01-25 10:00:00,2025-01-25,11,Tung Chung,4.0,Moderate,10,5
2025-01-25 11:00:00,2025-01-25,12,Tung Chung,4.0,Moderate,11,5
2025-01-25 12:00:00,2025-01-25,13,Tung Chung,4.0,Moderate,12,5
2025-01-25 13:00:00,2025-01-25,14,Tung Chung,4.0,Moderate,13,5
2025-01-25 14:00:00,2025-01-25,15,Tung Chung,4.0,Moderate,14,5
2025-01-25 15:00:00,2025-01-25,16,Tung Chung,4.0,Moderate,15,5
2025-01-25 16:00:00,2025-01-25,17,Tung Chung,4.0,Moderate,16,5
2025-01-25 17:00:00,2025-01-25,18,Tung Chung,4.0,Moderate,17,5
2025-01-25 18:00:00,2025-01-25,19,Tung Chung,4.0,Moderate,18,5
2025-01-25 19:00:00,2025-01-25,20,Tung Chung,4.0,Moderate,19,5
2025-01-25 20:00:00,2025-01-25,21,Tung Chung,4.0,Moderate,20,5
2025-01-25 21:00:00,2025-01-25,22,Tung Chung,4.0,Moderate,21,5
2025-01-25 22:00:00,2025-01-25,23,Tung Chung,4.0,Moderate,22,5
2025-01-25 23:00:00,2025-01-25,24,Tung Chung,4.0,Moderate,23,5
2025-01-25 23:00:00,2025-01-25,24,Tung Chung,4.0,Moderate,23,5
2025-01-26 00:00:00,2025-01-26,1,Tung Chung,4.0,Moderate,0,6
2025-01-26 01:00:00,2025-01-26,2,Tung Chung,4.0,Moderate,1,6
2025-01-26 02:00:00,2025-01-26,3,Tung Chung,4.0,Moderate,2,6
2025-01-26 03:00:00,2025-01-26,4,Tung Chung,4.0,Moderate,3,6
2025-01-26 04:00:00,2025-01-26,5,Tung Chung,4.0,Moderate,4,6
2025-01-26 05:00:00,2025-01-26,6,Tung Chung,4.0,Moderate,5,6
2025-01-26 06:00:00,2025-01-26,7,Tung Chung,4.0,Moderate,6,6
2025-01-26 07:00:00,2025-01-26,8,Tung Chung,4.0,Moderate,7,6
2025-01-26 08:00:00,2025-01-26,9,Tung Chung,4.0,Moderate,8,6
2025-01-26 09:00:00,2025-01-26,10,Tung Chung,3.0,Low,9,6
2025-01-26 10:00:00,2025-01-26,11,Tung Chung,3.0,Low,10,6
2025-01-26 11:00:00,2025-01-26,12,Tung Chung,2.0,Low,11,6
2025-01-26 12:00:00,2025-01-26,13,Tung Chung,2.0,Low,12,6
2025-01-26 13:00:00,2025-01-26,14,Tung Chung,2.0,Low,13,6
2025-01-26 14:00:00,2025-01-26,15,Tung Chung,2.0,Low,14,6
2025-01-26 15:00:00,2025-01-26,16,Tung Chung,2.0,Low,15,6
2025-01-26 16:00:00,2025-01-26,17,Tung Chung,2.0,Low,16,6
2025-01-26 17:00:00,2025-01-26,18,Tung Chung,2.0,Low,17,6
2025-01-26 18:00:00,2025-01-26,19,Tung Chung,2.0,Low,18,6
2025-01-26 19:00:00,2025-01-26,20,Tung Chung,2.0,Low,19,6
2025-01-26 20:00:00,2025-01-26,21,Tung Chung,3.0,Low,20,6
2025-01-26 21:00:00,2025-01-26,22,Tung Chung,3.0,Low,21,6
2025-01-26 22:00:00,2025-01-26,23,Tung Chung,3.0,Low,22,6
2025-01-26 23:00:00,2025-01-26,24,Tung Chung,3.0,Low,23,6
2025-01-26 23:00:00,2025-01-26,24,Tung Chung,4.0,Moderate,23,6
2025-01-27 00:00:00,2025-01-27,1,Tung Chung,3.0,Low,0,0
2025-01-27 01:00:00,2025-01-27,2,Tung Chung,3.0,Low,1,0
2025-01-27 02:00:00,2025-01-27,3,Tung Chung,3.0,Low,2,0
2025-01-27 03:00:00,2025-01-27,4,Tung Chung,3.0,Low,3,0
2025-01-27 04:00:00,2025-01-27,5,Tung Chung,3.0,Low,4,0
2025-01-27 05:00:00,2025-01-27,6,Tung Chung,3.0,Low,5,0
2025-01-27 06:00:00,2025-01-27,7,Tung Chung,3.0,Low,6,0
2025-01-27 07:00:00,2025-01-27,8,Tung Chung,3.0,Low,7,0
2025-01-27 08:00:00,2025-01-27,9,Tung Chung,4.0,Moderate,8,0
